NC_046361.1	205422	206264	1	0.152750	10	0.069	0.53	0.794	0.64125
NC_046361.1	5411834	5411928	1	0.202803	11	0.012	0.025	0.59758	0.39477
NC_046361.1	5420132	5420226	1	0.205758	11	0.0098	0.023	0.59758	0.39182
NC_046361.1	13228186	13228299	1	0.244250	10	0.0016	0.0025	0.701	0.45675
NC_046361.1	14588789	14588922	1	0.144500	10	0.029	0.09	0.796	0.6515
NC_046361.1	15466255	15466543	1	-0.140227	11	0.093	0.28	0.48091	0.62114
NC_046361.1	15562290	15562774	1	0.159924	11	0.00012	0.00075	0.86879	0.70886
NC_046361.1	34786480	34786636	1	-0.182083	10	0.035	0.089	0.59667	0.77875
NC_046361.1	40669147	40669527	1	0.132197	11	0.1	0.23	0.84424	0.71205
NC_046362.1	24575499	24575559	1	0.124405	14	0.076	0.18	0.66833	0.54393
NC_046362.1	24584027	24584087	1	0.124405	14	0.076	0.18	0.66833	0.54393
NC_046362.1	28038035	28038126	1	0.163750	12	0.00016	0.002	0.88167	0.71792
NC_046362.1	31706779	31706854	1	0.133167	10	6.3e-05	0.0011	0.88767	0.7545
NC_046362.1	38550465	38550527	1	0.189750	10	0.0011	0.0045	0.9	0.71025
NC_046363.1	3538100	3538292	1.6e-05	0.227213	29	4.2e-14	2.6e-10	0.89713	0.66991
NC_046363.1	3631806	3631965	1	0.118333	10	0.0026	0.0012	0.83233	0.714
NC_046363.1	5828548	5828717	1	0.159676	18	0.00014	0.00051	0.87315	0.71347
NC_046363.1	5932536	5932572	1	0.219375	12	0.0014	0.056	0.88583	0.66646
NC_046363.1	11791965	11792177	1	0.112167	10	0.033	0.11	0.98667	0.8745
NC_046363.1	12830964	12831570	1	0.127824	18	2.2e-05	0.0013	0.89685	0.76903
NC_046363.1	15290607	15290655	1	-0.218667	10	0.00072	0.03	0.20933	0.428
NC_046363.1	16925515	16925605	1	-0.114778	15	0.017	0.038	0.042222	0.157
NC_046363.1	21211112	21211356	1	0.103667	10	0.023	0.038	0.87767	0.774
