NC_046361.1	7535210	7535343	0.26	-0.187541	14	1e-08	6.1e-06	0.29245	0.47999
NC_046362.1	24103635	24103769	1	-0.136013	12	0.00053	0.021	0.30711	0.44312
NC_046362.1	24105790	24105924	1	-0.123082	12	0.0019	0.052	0.31563	0.43871
NC_046362.1	31439855	31439975	1	-0.170103	10	0.00015	0.0062	0.28175	0.45185
NC_046362.1	39864318	39864358	0.026	0.204905	10	5.7e-07	6.1e-07	0.70596	0.50105
NC_046363.1	203897	205027	5e-06	-0.250622	13	2.3e-13	1.2e-10	0.43378	0.6844
NC_046363.1	2610981	2611083	1	0.132200	10	0.00057	0.013	0.38138	0.24918
NC_046363.1	2615936	2616047	1	0.120241	10	0.0015	0.021	0.37932	0.25908
NC_046363.1	5350210	5350301	1	0.167716	10	5.5e-06	0.0009	0.49578	0.32807
NC_046363.1	11482768	11483020	0.00037	-0.224418	12	1.3e-09	8.8e-09	0.51795	0.74237
NC_046363.1	15290567	15290655	1	-0.116529	10	0.0071	0.04	0.4186	0.53513
NC_046364.1	40938522	40938702	0.22	0.232703	11	5.1e-07	5.2e-06	0.71734	0.48464
NC_046365.1	4481132	4481258	1	0.110990	16	0.00014	0.003	0.34051	0.22952
NC_046365.1	36696281	36696436	1	-0.106318	14	0.0034	0.034	0.19563	0.30195
NC_046365.1	41465036	41465077	1	-0.155109	10	5.3e-06	0.00083	0.66454	0.81965
NC_046366.1	15952916	15953096	0.0018	0.209282	17	5.9e-09	4.2e-08	0.74333	0.53405
NC_046366.1	24727330	24727353	1	-0.103097	10	0.075	0.081	0.17132	0.27442
NC_046366.1	25611418	25611621	1	-0.104695	18	4.6e-05	0.0045	0.20065	0.30534
NC_046366.1	32856829	32857009	0.00099	0.201819	17	2.9e-08	2.4e-08	0.7314	0.52958
NC_046367.1	32848978	32849069	0.0012	-0.259464	10	1.6e-09	3e-08	0.50836	0.76783
NC_046367.1	35602563	35602673	1	0.199313	12	1e-07	6e-05	0.45411	0.2548
NC_046368.1	3033055	3033569	1	-0.121242	10	0.0076	0.00036	0.02454	0.14578
NC_046368.1	8424818	8424883	1	-0.107083	12	0.0015	0.0098	0.54595	0.65303
NC_046368.1	23921151	23921271	1	-0.154976	10	0.0003	0.017	0.28051	0.43549
NC_046368.1	23923221	23923341	1	-0.151744	10	0.00088	0.021	0.28454	0.43628
NC_046369.1	24226561	24226585	1	-0.113529	11	0.0089	0.1	0.11382	0.22735
NC_046372.1	19970727	19970780	1	-0.104972	12	0.0041	0.048	0.48516	0.59013
NC_046372.1	26908073	26908253	0.0026	0.205786	17	1.1e-08	6.2e-08	0.74394	0.53815
NC_046372.1	38989227	38989259	1	-0.114322	10	0.0017	0.0044	0.56641	0.68073
NC_046372.1	49137005	49137041	1	-0.110091	10	1.7e-05	0.0018	0.65333	0.76342
NC_046373.1	7352980	7353160	0.00061	0.218065	17	2.3e-09	1.5e-08	0.74181	0.52374
NC_046373.1	38050207	38050251	1	0.121933	10	0.0036	0.11	0.29897	0.17703
NC_046375.1	2597109	2597178	1	0.127411	10	0.00011	0.0026	0.22833	0.10092
NC_046375.1	13385894	13385913	1	-0.119841	10	0.07	0.081	0.10874	0.22858
NC_046375.1	25454757	25454868	1	0.125359	10	0.0015	0.035	0.38128	0.25592
NC_046376.1	5960777	5960987	1	-0.151455	10	0.00021	0.00044	0.41684	0.5683
NC_046378.1	37827155	37827230	0.97	-0.158279	16	1.3e-07	2.3e-05	0.51057	0.66884
NC_046379.1	26336548	26336639	1	0.154630	10	4.8e-05	0.0013	0.50023	0.3456
NC_046380.1	3463105	3463196	1	0.151682	10	4.4e-05	0.0014	0.49258	0.34089
NC_046380.1	32232777	32232868	1	0.154395	10	3.3e-05	0.0007	0.49195	0.33755
NC_046380.1	34921920	34921939	1	-0.123611	10	0.13	0.017	0.10722	0.23083
NC_046381.1	4397623	4397714	0.0041	-0.243310	10	3e-09	9.8e-08	0.52177	0.76508
NC_046381.1	34505503	34505545	1	-0.131035	12	3e-05	0.001	0.554	0.68504
NC_046382.1	226416	226536	1	-0.164379	10	0.00022	0.016	0.28053	0.4449
NC_046382.1	228554	228688	1	-0.115239	12	0.0047	0.052	0.31673	0.43197
NC_046382.1	4442185	4442277	1	0.122236	11	0.00045	0.01	0.46176	0.33952
NC_046382.1	28990687	28990717	1	-0.119265	10	0.0039	0.02	0.3053	0.42457
NC_046382.1	39968589	39968700	1	0.165612	10	3.7e-05	0.0012	0.48804	0.32243
NW_023396522.1	274511	274627	1	-0.117918	10	0.0012	0.068	0.67529	0.79321
NW_023396613.1	93545	93713	1	0.179675	12	4.1e-05	7.4e-05	0.73569	0.55601
NW_023396658.1	87178	87265	1	-0.154704	10	4e-08	6.5e-05	0.22219	0.37689
NW_023396674.1	27677	28130	1	0.113075	10	0.013	0.012	0.78316	0.67009
NW_023396674.1	121033	121639	1	0.116797	15	0.0012	0.011	0.77849	0.66169
NW_023396682.1	185861	185972	1	0.156576	10	6.2e-05	0.0043	0.4137	0.25712
NW_023396689.1	4771697	4771808	1	0.127229	13	0.00014	0.0069	0.37202	0.2448
NW_023396697.1	123679	123903	1	0.143993	11	1.1e-05	0.00061	0.29748	0.15348
NW_023396770.1	453419	453700	1	0.131387	10	0.014	0.0056	0.61609	0.48471
NW_023396803.1	1971464	1971575	1	0.166372	10	1.9e-05	0.00037	0.4853	0.31893
NW_023396824.1	1112195	1112447	0.095	-0.214243	12	2.3e-08	2.3e-06	0.5224	0.73664
NW_023396835.1	2002583	2002694	1	0.129869	14	3.7e-05	0.0029	0.3591	0.22923
NW_023396868.1	506268	506448	0.00099	0.211454	17	6.9e-10	2.4e-08	0.73984	0.52839
NW_023396868.1	690067	690154	1	-0.143728	12	0.0058	0.006	0.44133	0.58506
NW_023396879.1	2810762	2810873	1	0.179185	10	1e-05	0.00016	0.47904	0.29985
NW_023397026.1	22494	22585	1	0.143468	10	0.00011	0.0019	0.49884	0.35537
NW_023397055.1	84579	85286	1	0.119062	10	0.0049	0.011	0.7025	0.58344
NW_023397165.1	42333	42513	0.019	0.179583	17	4.1e-07	4.6e-07	0.72439	0.5448
NW_023397186.1	426826	427035	1	-0.125013	10	9.7e-06	0.0015	0.76166	0.88667
NW_023397252.1	623212	623338	1	0.131385	10	0.0008	0.0042	0.35848	0.2271
