JXMV01056490.1	2230	2478	1	-0.134667	10	0.26	0.2	0.58033	0.715
KN805526.1	1450629	1450710	1	0.107333	10	0.51	0.75	0.32333	0.216
KN805526.1	3741788	3742431	1	-0.148182	11	0.24	0.22	0.59545	0.74364
KN805526.1	4997073	4997207	1	-0.145321	13	0.0079	0.0094	0.10641	0.25173
KN805527.1	3772594	3772796	1	-0.153833	10	0.16	0.48	0.0076667	0.1615
KN805529.1	226905	227254	1	0.157917	12	0.014	0.049	0.86917	0.71125
KN805535.1	480371	480442	1	0.154083	10	0.0011	0.027	0.87733	0.72325
KN805543.1	43763	44135	1	-0.128631	14	0.041	0.093	0.21619	0.34482
KN805559.1	339841	340007	0.089	0.206389	15	5.8e-09	2.5e-06	0.94489	0.7385
KN805575.1	138368	138395	1	0.111000	10	0.0026	0.0022	0.821	0.71
KN805584.1	36004	36071	1	-0.124500	15	0.022	0.018	0.023333	0.14783
KN805595.1	66356	66491	1	0.136833	10	0.046	0.2	0.14433	0.0075
KN805600.1	171523	171989	1	-0.134167	11	0.031	0.032	0.014242	0.14841
KN805621.1	421864	421906	1	-0.137222	12	0.027	0.064	0.29611	0.43333
KN805652.1	494070	494323	1	-0.124167	10	0.12	0.14	0.65733	0.7815
KN805657.1	49023	49069	1	0.244667	10	0.0049	0.016	0.38067	0.136
KN805677.1	312066	312150	1	0.101458	12	0.065	0.28	0.86833	0.76688
KN805694.1	8064	8222	1	-0.101333	10	0.11	0.15	0.066667	0.168
KN805698.1	2680436	2680850	1	0.149306	12	0.024	0.032	0.73139	0.58208
KN805705.1	116356	116419	1	0.222250	10	0.0073	0.0078	0.784	0.56175
KN805706.1	474290	474354	1	-0.192361	12	0.0019	0.019	0.11806	0.31042
KN805721.1	191339	191521	1	0.181389	12	0.026	0.11	0.41222	0.23083
KN805768.1	454978	455480	1	0.150417	10	0.033	0.17	0.61867	0.46825
KN805787.1	187406	188033	1	0.150764	12	0.0063	0.055	0.75139	0.60062
KN805809.1	81767	81849	1	-0.104500	10	0.046	0.16	0.016	0.1205
KN805822.1	630035	630343	1	-0.121833	10	0.38	0.11	0.65167	0.7735
KN805827.1	257960	258235	1	0.103500	10	0.021	0.08	0.816	0.7125
KN805850.1	330319	330518	1	-0.161000	10	0.097	0.58	0.043	0.204
KN805854.1	380229	380393	1	0.100417	10	0.0027	0.003	0.79667	0.69625
KN805855.1	158260	158356	1	0.137417	10	0.016	0.042	0.77667	0.63925
KN805855.1	236492	236574	1	0.225000	10	4.4e-06	0.00025	0.929	0.704
KN805872.1	27144	27190	1	0.234333	10	0.015	0.071	0.38333	0.149
KN805888.1	332818	332873	1	0.115083	10	0.48	0.25	0.32233	0.20725
