JXMV01056490.1	2258	2281	1	-0.116111	12	0.011	0.003	0.71639	0.8325
JXMV01062993.1	70	297	1	-0.106500	10	0.18	0.52	0.567	0.6735
JXMV01064206.1	7786	7825	1	-0.203667	10	0.025	0.039	0.38133	0.585
JXMV01064367.1	284	691	1	0.112576	11	0.013	0.0064	0.17212	0.059545
KN805526.1	5049672	5049689	1	0.122333	10	0.13	0.13	0.63833	0.516
KN805536.1	590277	590454	1	0.245119	14	0.034	0.14	0.26333	0.018214
KN805545.1	837150	837220	1	0.142833	10	0.13	0.099	0.80733	0.6645
KN805550.1	220459	221308	1	-0.116071	14	0.0055	0.043	0.67714	0.79321
KN805550.1	810790	811386	1	0.186136	11	0.041	0.016	0.75091	0.56477
KN805551.1	506847	506977	1	0.268167	10	0.00072	0.0022	0.85167	0.5835
KN805561.1	209590	209627	1	0.186833	10	0.052	0.091	0.85433	0.6675
KN805563.1	28690	28777	1	-0.187833	10	0.17	0.22	0.073667	0.2615
KN805568.1	372324	372403	1	0.218802	16	0.00055	0.0076	0.81333	0.59453
KN805577.1	506700	506867	0.31	0.281349	21	3.2e-09	6.8e-06	0.79492	0.51357
KN805581.1	125734	125901	0.56	0.298070	19	3.5e-09	1.2e-05	0.80544	0.50737
KN805584.1	454126	454291	1	0.112167	10	0.32	0.58	0.69967	0.5875
KN805587.1	9400	9743	1	0.313864	11	0.0014	0.013	0.57636	0.2625
KN805619.1	209209	209262	1	-0.164917	10	0.097	0.098	0.51133	0.67625
KN805621.1	421680	421914	1	0.189706	17	0.0013	0.0005	0.62824	0.43853
KN805633.1	452146	452292	0.61	0.142500	10	1.5e-05	1.3e-05	0.153	0.0105
KN805635.1	579313	579482	1	0.173917	10	0.029	0.14	0.84367	0.66975
KN805647.1	139280	139689	1	-0.169423	13	0.0003	9.4e-05	0.62462	0.79404
KN805671.1	321965	322240	1	-0.155500	10	0.00063	0.0015	0.728	0.8835
KN805673.1	527577	527817	1	0.244000	10	0.0042	0.02	0.768	0.524
KN805677.1	525347	525529	1	0.115455	11	0.14	0.13	0.74455	0.62909
KN805687.1	520451	520555	1	0.124038	13	0.0091	0.031	0.13308	0.0090385
KN805688.1	500679	500775	0.0014	-0.565449	13	1.9e-10	3.2e-08	0.077436	0.64288
KN805698.1	2807624	2807951	1	-0.110729	16	0.037	0.088	0.55333	0.66406
KN805708.1	514124	514423	1	-0.117750	10	0.01	0.2	0.715	0.83275
KN805709.1	268715	268986	1	0.110583	10	0.0081	0.0033	0.83233	0.72175
KN805746.1	334335	334374	1	-0.210750	10	0.025	0.18	0.159	0.36975
KN805748.1	400360	400429	0.89	0.278194	12	7e-05	1.9e-05	0.66944	0.39125
KN805772.1	49108	49155	1	0.131288	11	0.015	0.021	0.83061	0.69932
KN805776.1	298707	298993	1	-0.142250	10	0.0031	0.0018	0.688	0.83025
KN805800.1	191919	192062	1	0.190000	10	0.0063	0.054	0.589	0.399
KN805800.1	235321	235446	1	-0.104314	17	0.0064	0.00079	0.68627	0.79059
KN805806.1	331752	331799	1	0.176970	11	0.00021	0.00028	0.88061	0.70364
KN805831.1	320917	321080	1	-0.139333	20	5.2e-05	0.0043	0.66667	0.806
KN805840.1	296858	297317	1	0.114325	21	0.0043	0.0019	0.76968	0.65536
KN805855.1	158039	158293	1	-0.128750	10	0.021	0.035	0.639	0.76775
KN805888.1	332871	332938	1	-0.117000	10	0.16	0.21	0.153	0.27
