JXMV01064573.1	1483	1531	1	-0.110000	10	0.11	0.24	0.85225	0.96225
KN805526.1	5436481	5436590	1	0.137292	12	0.05	0.085	0.13833	0.0010417
KN805540.1	286626	286713	1	0.189500	10	0.039	0.29	0.316	0.1265
KN805627.1	557654	557702	1	-0.116750	10	0.22	0.12	0.85125	0.968
KN805707.1	132916	133087	1	0.154000	10	0.065	0.091	0.19975	0.04575
KN806032.1	141328	141392	1	0.107000	10	0.062	0.07	0.25725	0.15025
KN811298.1	675344	675445	1	-0.193333	15	0.0082	0.0022	0.18783	0.38117
KN811334.1	1434846	1434894	1	-0.113250	10	0.14	0.19	0.846	0.95925
KN811356.1	1719036	1719369	1	0.162250	10	0.0054	0.012	0.27675	0.1145
KN811372.1	4509305	4509558	1	0.125385	13	0.019	0.057	0.16212	0.036731
KN811395.1	436435	436518	1	0.161500	10	0.00073	0.016	0.20725	0.04575
KN811437.1	138560	138684	1	-0.164500	10	0.0051	0.012	0.147	0.3115
KN811437.1	151840	152056	1	-0.135625	12	0.017	0.05	0.75833	0.89396
KN811550.1	428041	428146	0.00091	0.335750	10	3.1e-08	5.6e-08	0.336	0.00025
